덜쯤,숌냔,휑퍅,품澗턍송(禱),역턍송(禱),離멕송(禱),離됴송(禱),澗턍송(禱),냥슥좆(믈),냥슥쏜띨(禱),朗딨(禱),朗딨류(%),엇송(禱),뻣癎쪽(%),A믈직繫懇令(禱),B믈직繫懇令(禱),悧懇令(禱),A믈직繫믈굶(믈),B믈직繫믈굶(믈),悧믈굶(믈),懇簞쪽,懇씐쪽,懇饋쪽,懇君쪽,
002102.SZ,ST박르,20070629,19.5947,19.1324,19.3937,18.1577,18.4793,691294,12847804.7,-1.1154,-5.6923,18.5852,2.3043,551700000,,2090449375.62,30000000,0,113673158,57.5781,5.3838,6.2523,12.2429,
002102.SZ,ST박르,20070702,18.4793,18.1879,19.0018,18.1678,19.0018,298250,5463077.1,0.5225,2.8276,18.3171,0.9942,567300000,,2149559417.78,30000000,0,113673158,59.2062,5.536,6.4291,12.5891,
002102.SZ,ST박르,20070703,19.0018,19.8459,19.8459,18.7003,19.5444,221084,4237064.4,0.5426,2.8556,19.165,0.7369,583500000,,2210942923.1,30000000,0,113673158,60.8969,5.6941,6.6127,12.9486,
002102.SZ,ST박르,20070704,19.5444,19.4942,19.7856,18.7908,18.8209,174641,3321549.1,-0.7235,-3.7018,19.0193,0.5821,561900000,,2129098249.34,30000000,0,113673158,58.6427,5.4833,6.3679,12.4693,
002102.SZ,ST박르,20070705,18.8209,18.5898,18.5898,17.2835,17.2935,718318,12752086.7,-1.5274,-8.1153,17.7527,2.3944,516300000,,1956315049.18,30000000,0,113673158,53.8836,5.0383,5.8511,11.4574,
002102.SZ,ST박르,20070706,17.2935,17.2935,18.3888,17.1026,18.3888,218936,3862373.4,1.0953,6.3335,17.6416,0.7298,549000000,,2080218791.4,30000000,0,113673158,57.2963,5.3574,6.2217,12.183,
002102.SZ,ST박르,20070709,18.3888,18.5496,19.2731,18.0874,19.0922,465778,8739516.2,0.7034,3.8251,18.7633,1.5526,570000000,,2159790002,30000000,0,113673158,59.488,5.5624,6.4597,12.649,
002102.SZ,ST박르,20070710,19.0922,19.2229,19.2229,18.3989,18.6099,223091,4153258.7,-0.4823,-2.5263,18.6169,0.7436,555600000,,2105226886.16,30000000,0,113673158,57.9851,5.4218,6.2965,12.3295,
002102.SZ,ST박르,20070711,18.6099,18.4089,18.8913,18.4089,18.6802,234598,4357313,0.0703,0.378,18.5735,0.782,557700000,,2113184007.22,30000000,0,113673158,58.2043,5.4423,6.3203,12.3761,
002102.SZ,ST박르,20070712,18.6802,18.6802,18.6802,18.6802,18.6802,,,0,0,,,557700000,,2113184007.22,30000000,0,113673158,58.2043,5.4423,6.3203,12.3761,
002102.SZ,ST박르,20070713,18.6802,18.7506,19.8961,18.4893,19.7856,418335,8066939,1.1053,5.9172,19.2834,1.3945,590700000,,2238224481.02,30000000,0,113673158,61.6484,5.7644,6.6943,13.1084,
002102.SZ,ST박르,20070716,19.7856,19.6248,20.5895,19.6148,19.9966,386368,7741068.9,0.211,1.0665,20.0355,1.2879,597000000,,2262095844.2,30000000,0,113673158,62.3059,5.8258,6.7657,13.2482,
002102.SZ,ST박르,20070717,19.9966,19.876,20.7,19.7554,20.5292,356695,7248460.6,0.5326,2.6633,20.3212,1.189,612900000,,2322342617.94,30000000,0,113673158,63.9653,5.981,6.9459,13.601,
002102.SZ,ST박르,20070718,20.5292,20.499,20.5694,19.7956,19.9564,208800,4219321.7,-0.5728,-2.79,20.2075,0.696,595800000,,2257548917.88,30000000,0,113673158,62.1806,5.8141,6.7521,13.2216,
002102.SZ,ST박르,20070719,19.9564,19.9966,20.2579,19.454,19.5746,197253,3878010.9,-0.3818,-1.9134,19.6601,0.6575,584400000,,2214353117.84,30000000,0,113673158,60.9909,5.7029,6.6229,12.9686,
002102.SZ,ST박르,20070720,19.5746,19.5746,20.5995,19.4741,20.2981,549610,10981434.8,0.7235,3.6961,19.9804,1.832,606000000,,2296197791.6,30000000,0,113673158,63.2451,5.9137,6.8677,13.4479,
002102.SZ,ST박르,20070723,20.2981,20.6497,20.9914,20.1875,20.901,531857,10957658.5,0.6029,2.9703,20.6026,1.7729,624000000,,2364401686.4,30000000,0,113673158,65.1237,6.0893,7.0717,13.8474,
002102.SZ,ST박르,20070724,20.901,20.6899,21.2929,20.5493,20.8005,454220,9472237.8,-0.1005,-0.4808,20.8539,1.5141,621000000,,2353034370.6,30000000,0,113673158,64.8106,6.06,7.0377,13.7808,
002102.SZ,ST박르,20070725,20.8005,20.9814,21.8857,20.8005,21.8556,432881,9238702.9,1.0551,5.0725,21.3424,1.4429,652500000,,2472391186.5,30000000,0,113673158,68.0981,6.3674,7.3947,14.4798,
002102.SZ,ST박르,20070726,21.8556,21.8958,22.1872,21.4737,21.6044,380848,8241057.1,-0.2512,-1.1494,21.6387,1.2695,645000000,,2443972897,30000000,0,113673158,67.3154,6.2942,7.3097,14.3134,
002102.SZ,ST박르,20070727,21.6044,21.6144,21.7048,21.2426,21.6948,377710,8087299.8,0.0904,0.4186,21.4114,1.259,647700000,,2454203481.22,30000000,0,113673158,67.5972,6.3206,7.3403,14.3733,
002102.SZ,ST박르,20070730,21.6948,21.8958,23.0112,21.7551,22.8504,664849,14942633.5,1.1556,5.3265,22.4752,2.2162,682200000,,2584927612.92,30000000,0,113673158,71.1977,6.6573,7.7313,15.1389,
002102.SZ,ST박르,20070731,22.8504,22.9911,23.4834,22.3279,23.3629,495843,11316749.4,0.5125,2.2427,22.8233,1.6528,697500000,,2642900923.5,30000000,0,113673158,72.7945,6.8066,7.9046,15.4784,
002102.SZ,ST박르,20070801,23.3629,23.1116,23.604,21.0919,21.0919,695631,15293576.6,-2.271,-9.7204,21.9852,2.3188,629700000,,2385999586.42,30000000,0,113673158,62.108,6.1449,7.1363,13.9739,
002102.SZ,ST박르,20070802,21.0919,21.0919,21.9058,20.4488,21.4034,677049,14298393.8,0.3115,1.4769,21.1187,2.2568,639000000,,2421238265.4,30000000,0,113673158,63.0252,6.2357,7.2417,14.1802,
002102.SZ,ST박르,20070803,21.4034,21.4637,22.8604,21.4637,21.9963,757519,16666261,0.5929,2.77,22.0011,2.5251,656700000,,2488305428.62,30000000,0,113673158,64.771,6.4084,7.4423,14.573,
002102.SZ,ST박르,20070806,21.9963,22.1068,22.358,21.112,21.4737,513799,11002425.3,-0.5225,-2.3755,21.4139,1.7127,641100000,,2429195386.46,30000000,0,113673158,63.2324,6.2562,7.2655,14.2268,
002102.SZ,ST박르,20070807,21.4737,21.1823,22.0565,20.9713,21.5441,440036,9406212.2,0.0703,0.3276,21.376,1.4668,643200000,,2437152507.52,30000000,0,113673158,63.4395,6.2767,7.2893,14.2734,
002102.SZ,ST박르,20070808,21.5441,21.4034,21.7551,20.5995,21.1522,556356,11733906.9,-0.3919,-1.819,21.0906,1.8545,631500000,,2392819975.9,30000000,0,113673158,62.2855,6.1625,7.1567,14.0138,
002102.SZ,ST박르,20070809,21.1522,21.6546,21.6546,20.6799,21.4536,251876,5338449.2,0.3015,1.4252,21.1948,0.8396,640500000,,2426921923.3,30000000,0,113673158,63.1732,6.2503,7.2587,14.2135,
002102.SZ,ST박르,20070810,21.4536,21.4536,21.6546,20.6497,21.0215,296268,6211472.9,-0.4321,-2.0141,20.9657,0.9876,627600000,,2378042465.36,30000000,0,113673158,61.9008,6.1245,7.1125,13.9273,
002102.SZ,ST박르,20070813,21.0215,21.1019,23.1217,21.0014,23.1217,1078686,24097754.4,2.1001,9.9904,22.3399,3.5956,690300000,,2615619365.58,30000000,0,113673158,68.085,6.7363,7.823,15.3187,
002102.SZ,ST박르,20070814,23.1217,23.3126,25.2721,23.3126,24.3175,1490637,36442401.1,1.1958,5.1717,24.4475,4.9688,726000000,,2750890423.6,30000000,0,113673158,71.6061,7.0847,8.2276,16.1109,
002102.SZ,ST박르,20070815,24.3175,23.6141,26.1363,22.8705,25.9252,1794405,43726077.5,1.6078,6.6116,24.368,5.9813,774000000,,2932767476.4,30000000,0,113673158,71.163,7.5871,8.7716,17.1761,
002102.SZ,ST박르,20070816,25.9252,25.9252,26.7291,25.1213,25.1515,683458,17390578.4,-0.7737,-2.9845,25.445,2.2782,750900000,,2845239144.74,30000000,0,113673158,69.0392,7.3607,8.5098,16.6634,
002102.SZ,ST박르,20070817,25.1515,24.3175,25.7243,24.3175,24.6189,462003,11409501.1,-0.5326,-2.1175,24.6957,1.54,735000000,,2784992371,30000000,0,113673158,67.5773,7.2048,8.3296,16.3106,
002102.SZ,ST박르,20070820,24.6189,24.9204,25.4329,24.629,25.2118,417219,10409762.9,0.5929,2.4082,24.9504,1.3907,752700000,,2852059534.22,30000000,0,113673158,69.2047,7.3783,8.5302,16.7034,
002102.SZ,ST박르,20070821,25.2118,25.7142,25.7142,24.7697,25.1213,352609,8774608.9,-0.0904,-0.3587,24.8848,1.1754,750000000,,2841828950,30000000,0,113673158,68.9564,7.3518,8.4996,16.6435,
002102.SZ,ST박르,20070822,25.1213,24.7194,25.0812,24.418,24.6189,663722,16288577.6,-0.5024,-2,24.5413,2.2124,735000000,,2784992371,30000000,0,113673158,67.5773,7.2048,8.3296,16.3106,
002102.SZ,ST박르,20070823,24.6189,24.629,25.0912,24.1165,24.3376,1020815,24782390.1,-0.2814,-1.1429,24.2771,3.4027,726600000,,2753163886.76,30000000,0,113673158,66.805,7.1225,8.2344,16.1242,
002102.SZ,ST박르,20070824,24.3376,24.5988,26.4578,24.3175,25.5735,749443,19086192.8,1.236,5.0784,25.4672,2.4981,763500000,,2892981871.1,30000000,0,113673158,70.1977,7.4842,8.6526,16.9431,
002102.SZ,ST박르,20070827,25.5735,25.5735,25.875,23.8251,24.8199,625533,15479765.7,-0.7536,-2.947,24.7465,2.0851,741000000,,2807727002.6,30000000,0,113673158,68.129,7.2636,8.3976,16.4438,
002102.SZ,ST박르,20070828,24.8199,24.8199,24.8199,23.4231,24.0864,714261,17088732.5,-0.7335,-2.9555,23.9251,2.3809,719100000,,2724745597.26,30000000,0,113673158,66.1154,7.0489,8.1494,15.9578,
002102.SZ,ST박르,20070829,24.0864,24.6189,25.6539,23.9155,25.2118,474076,11702920.4,1.1254,4.6725,24.6857,1.5803,752700000,,2852059534.22,30000000,0,113673158,69.2047,7.3783,8.5302,16.7034,
002102.SZ,ST박르,20070830,25.2118,25.3223,27.1311,25.3223,26.5482,687482,18024885.8,1.3365,5.3009,26.2187,2.2916,792600000,,3003244834.36,30000000,0,113673158,72.8732,7.7694,8.9824,17.5888,
002102.SZ,ST박르,20070831,26.5482,26.6286,29.2011,25.6338,29.2011,949040,26198860,2.6528,9.9924,27.6056,3.1635,871800000,,3303341971.48,30000000,0,113673158,80.155,8.5458,9.88,19.3464,
002102.SZ,ST박르,20070903,29.2011,29.3216,29.7035,28.6584,28.769,743093,21573517.9,-0.4321,-1.4797,29.0321,2.477,858900000,,3254462513.54,30000000,0,113673158,78.9689,8.4193,9.7338,19.0601,
002102.SZ,ST박르,20070904,28.769,28.7891,29.1408,28.0455,28.8996,280140,7994210.9,0.1306,0.4541,28.5365,0.9338,862800000,,3269240024.08,30000000,0,113673158,79.3275,8.4576,9.778,19.1467,
002102.SZ,ST박르,20070905,28.8996,28.8996,28.8996,27.5933,28.1359,384024,10775487,-0.7637,-2.6426,28.0594,1.2801,840000000,,3182848424,30000000,0,113673158,77.2312,8.2341,9.5196,18.6407,
002102.SZ,ST박르,20070906,28.1359,28.0354,28.558,27.6033,27.7239,312701,8669577,-0.412,-1.4643,27.7248,1.0423,827700000,,3136242429.22,30000000,0,113673158,76.1003,8.1135,9.3802,18.3677,
002102.SZ,ST박르,20070907,27.7239,27.744,28.3871,27.1311,27.2114,280501,7736786.5,-0.5125,-1.8485,27.582,0.935,812400000,,3078269118.64,30000000,0,113673158,74.6936,7.9635,9.2068,18.0282,
002102.SZ,ST박르,20070910,27.2114,26.92,29.6331,26.3875,29.2915,535760,15094937.6,2.08,7.644,28.1748,1.7859,874500000,,3313572555.7,30000000,0,113673158,80.4032,8.5722,9.9106,19.4063,
002102.SZ,ST박르,20070911,29.2915,29.5427,29.5427,26.4779,26.4779,389195,10786907.2,-2.8136,-9.6055,27.7159,1.2973,790500000,,2995287713.3,30000000,0,113673158,72.6801,7.7488,8.9586,17.5422,
002102.SZ,ST박르,20070912,26.4779,26.2267,27.6335,26.2267,27.1311,481358,12973730.3,0.6532,2.4668,26.9524,1.6045,810000000,,3069175266,30000000,0,113673158,74.473,7.94,9.1796,17.975,
002102.SZ,ST박르,20070913,27.1311,27.4124,28.0153,26.6889,27.7239,216444,5932805.7,0.5929,2.1852,27.4103,0.7215,827700000,,3136242429.22,30000000,0,113673158,76.1003,8.1135,9.3802,18.3677,
002102.SZ,ST박르,20070914,27.7239,27.9349,27.9349,26.7392,27.6335,318054,8616751.5,-0.0904,-0.3262,27.0921,1.0602,825000000,,3126011845,30000000,0,113673158,75.8521,8.087,9.3496,18.3078,
002102.SZ,ST박르,20070917,27.6335,27.6134,28.1259,26.7794,27.4426,799784,21955975.3,-0.1909,-0.6909,27.4524,2.6659,819300000,,3104413944.98,30000000,0,113673158,75.328,8.0312,9.285,18.1813,
002102.SZ,ST박르,20070918,27.4426,27.7139,29.1106,26.9301,29.0202,566466,15812828.2,1.5776,5.7488,27.9149,1.8882,866400000,,3282880803.04,30000000,0,113673158,79.6585,8.4928,9.8188,19.2265,
002102.SZ,ST박르,20070919,29.0202,28.7489,29.392,27.2416,27.5631,367267,10258652.4,-1.457,-5.0208,27.9324,1.2242,822900000,,3118054723.94,30000000,0,113673158,75.659,8.0664,9.3258,18.2612,
002102.SZ,ST박르,20070920,27.5631,27.5832,28.0354,26.9502,26.9803,413400,11211180,-0.5828,-2.1145,27.1194,1.378,805500000,,3052124292.3,30000000,0,113673158,74.0592,7.8959,9.1286,17.8751,
002102.SZ,ST박르,20070921,26.9803,26.9904,27.5832,26.508,27.1311,400866,10725013.7,0.1507,0.5587,26.7546,1.3362,810000000,,3069175266,30000000,0,113673158,74.473,7.94,9.1796,17.975,
002102.SZ,ST박르,20070924,27.1311,27.5732,27.5732,25.7544,25.7645,545498,14255045.6,-1.3666,-5.037,26.1322,1.8183,769200000,,2914579771.12,30000000,0,113673158,70.7217,7.54,8.7172,17.0695,
002102.SZ,ST박르,20070925,25.7645,25.473,26.3071,24.7194,25.1113,810080,20342227.9,-0.6532,-2.5351,25.1114,2.7003,749700000,,2840692218.42,30000000,0,113673158,68.9289,7.3489,8.4962,16.6368,
002102.SZ,ST박르,20070926,25.1113,25.3123,26.5985,25.041,25.8649,443172,11396899.3,0.7536,3.0012,25.7167,1.4772,772200000,,2925947086.92,30000000,0,113673158,70.9976,7.5695,8.7512,17.1361,
002102.SZ,ST박르,20070927,25.8649,25.8247,26.4679,25.3927,25.7042,139277,3559516.6,-0.1608,-0.6216,25.5571,0.4643,767400000,,2907759381.64,30000000,0,113673158,70.5562,7.5224,8.6968,17.0296,
002102.SZ,ST박르,20070928,25.7042,25.8247,26.1262,25.3726,25.8348,244686,6298824.6,0.1306,0.5082,25.7425,0.8156,771300000,,2922536892.18,30000000,0,113673158,70.9148,7.5606,8.741,17.1161,
002102.SZ,ST박르,20071008,25.8348,25.9252,26.4277,25.7142,25.875,281116,7258287.9,0.0402,0.1556,25.8195,0.9371,772500000,,2927083818.5,30000000,0,113673158,71.0251,7.5724,8.7546,17.1428,
002102.SZ,ST박르,20071009,25.875,26.1162,26.508,25.4329,26.1061,398177,10246324.4,0.2311,0.8932,25.7331,1.3273,779400000,,2953228644.84,30000000,0,113673158,71.6595,7.64,8.8328,17.2959,
002102.SZ,ST박르,20071010,26.1061,26.7291,26.7291,25.8047,26.1262,179540,4663502.5,0.0201,0.077,25.9747,0.5985,780000000,,2955502108,30000000,0,113673158,71.7147,7.6459,8.8396,17.3092,
002102.SZ,ST박르,20071011,26.1262,26.5181,26.5181,25.1615,25.1716,248100,6308462.9,-0.9546,-3.6538,25.4271,0.827,751500000,,2847512607.9,30000000,0,113673158,69.0944,7.3665,8.5166,16.6768,
002102.SZ,ST박르,20071012,25.1716,25.1213,25.2218,23.0112,23.7045,448635,10687003.7,-1.4671,-5.8283,23.8212,1.4955,707700000,,2681549797.22,30000000,0,113673158,65.0673,6.9372,8.0202,15.7048,
002102.SZ,ST박르,20071015,23.7045,23.7045,23.7045,23.7045,23.7045,,,0,0,,,707700000,,2681549797.22,30000000,0,113673158,65.0673,6.9372,8.0202,15.7048,
002102.SZ,ST박르,20071016,23.7045,24.1064,24.6993,23.1619,24.418,453599,10793347,0.7134,3.0097,23.7949,1.512,729000000,,2762257739.4,30000000,0,113673158,67.0257,7.146,8.2616,16.1775,
002102.SZ,ST박르,20071017,24.418,24.418,24.418,23.3126,23.4834,393482,9279186.3,-0.9345,-3.8272,23.5822,1.3116,701100000,,2656541702.46,30000000,0,113673158,64.4605,6.8725,7.9454,15.5583,
002102.SZ,ST박르,20071018,23.4834,23.7146,23.7146,22.4082,22.77,399561,9137349,-0.7134,-3.0381,22.8685,1.3319,679800000,,2575833760.28,30000000,0,113673158,62.5021,6.6637,7.7041,15.0856,
002102.SZ,ST박르,20071019,22.77,23.393,24.5184,22.6896,23.0915,262441,6128757.3,0.3216,1.4122,23.3529,0.8748,689400000,,2612209170.84,30000000,0,113673158,63.3848,6.7578,7.8128,15.2987,
002102.SZ,ST박르,20071022,23.0915,23.5136,23.5136,22.5087,23.0714,58985,1351944,-0.0201,-0.087,22.9201,0.1966,688800000,,2609935707.68,30000000,0,113673158,63.3296,6.7519,7.8061,15.2854,
002102.SZ,ST박르,20071023,23.0714,23.0714,23.1619,22.6896,23.0112,150411,3433037.9,-0.0603,-0.2613,22.8244,0.5014,687000000,,2603115318.2,30000000,0,113673158,63.1641,6.7343,7.7857,15.2454,
002102.SZ,ST박르,20071024,23.0112,23.0815,23.2624,22.9107,23.0112,107395,2463062.8,0,0,22.9346,0.358,687000000,,2603115318.2,30000000,0,113673158,63.1641,6.7343,7.7857,15.2454,
002102.SZ,ST박르,20071025,23.0112,22.9207,23.0112,20.9211,21.4838,490768,10581906.8,-1.5274,-6.6376,21.5619,1.6359,641400000,,2430332118.04,30000000,0,113673158,58.9715,6.2873,7.2689,14.2335,
002102.SZ,ST박르,20071026,21.4838,22.6595,22.6595,21.5541,22.1068,149800,3290191.7,0.623,2.8999,21.9639,0.4993,660000000,,2500809476,30000000,0,113673158,60.6817,6.4696,7.4797,14.6463,
002102.SZ,ST박르,20071029,22.1068,22.3078,23.1016,21.9963,22.6092,79046,1771055.6,0.5024,2.2727,22.4054,0.2635,675000000,,2557646055,30000000,0,113673158,59.2085,6.428,7.6497,14.9791,
002102.SZ,ST박르,20071030,22.6092,23.2624,23.2624,22.1168,22.8102,105624,2383324.9,0.201,0.8889,22.5642,0.3521,681000000,,2580380686.6,30000000,0,113673158,59.7348,6.4851,7.7177,15.1123,
002102.SZ,ST박르,20071031,22.8102,22.8102,24.1165,22.4685,23.6844,241678,5679497.5,0.8742,3.8326,23.5003,0.8056,707100000,,2679276334.06,30000000,0,113673158,62.0242,6.7337,8.0134,15.6915,
002102.SZ,ST박르,20071101,23.6844,24.1165,24.1165,22.7901,22.8202,97400,2252932.3,-0.8642,-3.6487,23.1307,0.3247,681300000,,2581517418.18,30000000,0,113673158,59.7611,6.488,7.7211,15.1189,
002102.SZ,ST박르,20071102,22.8202,22.4685,22.8303,21.122,21.4034,160010,3485349,-1.4168,-6.2087,21.7821,0.5334,639000000,,2421238265.4,30000000,0,113673158,56.0507,6.0851,7.2417,14.1802,
002102.SZ,ST박르,20071105,21.4034,21.4034,22.1269,21.4034,21.9259,107428,2346087.2,0.5225,2.4413,21.8387,0.3581,654600000,,2480348307.56,30000000,0,113673158,57.4191,6.2337,7.4185,14.5264,
002102.SZ,ST박르,20071106,21.9259,21.6546,22.6092,21.6044,21.8254,102075,2256874.7,-0.1005,-0.4583,22.11,0.3402,651600000,,2468980991.76,30000000,0,113673158,57.1559,6.2051,7.3845,14.4599,
002102.SZ,ST박르,20071107,21.8254,22.1068,22.1068,21.1723,21.7149,153996,3297900.4,-0.1105,-0.5064,21.4155,0.5133,648300000,,2456476944.38,30000000,0,113673158,56.8665,6.1737,7.3471,14.3866,
002102.SZ,ST박르,20071108,21.7149,22.0967,22.0967,21.1823,21.2326,94310,2025633.2,-0.4823,-2.2212,21.4785,0.3144,633900000,,2401913828.54,30000000,0,113673158,55.6034,6.0366,7.1839,14.0671,
002102.SZ,ST박르,20071109,21.2326,21.1019,21.7953,21.0919,21.2426,124000,2621985.9,0.01,0.0473,21.145,0.4133,634200000,,2403050560.12,30000000,0,113673158,55.6297,6.0394,7.1873,14.0737,
002102.SZ,ST박르,20071112,21.2426,21.5039,21.6044,20.0971,20.9914,190561,3885289.1,-0.2512,-1.1826,20.3887,0.6352,626700000,,2374632270.62,30000000,0,113673158,54.9718,5.968,7.1023,13.9073,
002102.SZ,ST박르,20071113,20.9914,21.3933,21.6747,20.7904,21.4536,186580,3967737.5,0.4622,2.202,21.2656,0.6219,640500000,,2426921923.3,30000000,0,113673158,56.1823,6.0994,7.2587,14.2135,
002102.SZ,ST박르,20071114,21.4536,21.9561,23.3126,21.313,23.0915,198474,4438572.8,1.6379,7.6347,22.3635,0.6616,689400000,,2612209170.84,30000000,0,113673158,60.4716,6.5651,7.8128,15.2987,
002102.SZ,ST박르,20071115,23.0915,23.4633,23.4633,22.1972,22.5087,126400,2849786,-0.5828,-2.5239,22.5458,0.4213,672000000,,2546278739.2,30000000,0,113673158,58.9454,6.3994,7.6157,14.9126,
002102.SZ,ST박르,20071116,22.5087,22.4082,23.0011,21.8053,22.5992,128885,2883023.9,0.0904,0.4018,22.369,0.4296,674700000,,2556509323.42,30000000,0,113673158,59.1822,6.4251,7.6463,14.9725,
002102.SZ,ST박르,20071119,22.5992,22.6695,23.0112,22.1068,22.6092,67750,1533760.5,0.01,0.0445,22.6385,0.2258,675000000,,2557646055,30000000,0,113673158,59.2085,6.428,7.6497,14.9791,
002102.SZ,ST박르,20071120,22.6092,22.569,23.6141,22.569,23.1116,103006,2357022.2,0.5024,2.2222,22.8824,0.3434,690000000,,2614482634,30000000,0,113673158,60.5243,6.5708,7.8196,15.312,
002102.SZ,ST박르,20071121,23.1116,23.1116,23.1116,22.6092,22.7901,95000,2163643,-0.3216,-1.3913,22.7752,0.3167,680400000,,2578107223.44,30000000,0,113673158,59.6822,6.4794,7.7109,15.099,
002102.SZ,ST박르,20071122,22.7901,22.5791,22.8604,21.6144,22.3681,91200,2013469,-0.422,-1.8519,22.0775,0.304,667800000,,2530364497.08,30000000,0,113673158,58.577,6.3594,7.5681,14.8194,
002102.SZ,ST박르,20071123,22.3681,22.1068,22.1168,21.1019,21.6044,164700,3503343.8,-0.7637,-3.4142,21.2711,0.549,645000000,,2443972897,30000000,0,113673158,56.577,6.1423,7.3097,14.3134,
002102.SZ,ST박르,20071126,21.6044,21.6044,21.6044,21.6044,21.6044,,,0,0,,,645000000,,2443972897,30000000,0,113673158,56.577,6.1423,7.3097,14.3134,
002102.SZ,ST박르,20071127,21.6044,21.122,21.534,20.6397,21.2929,46700,981283,-0.3115,-1.4419,21.0125,0.1557,635700000,,2408734218.02,30000000,0,113673158,55.7613,6.0537,7.2043,14.107,
002102.SZ,ST박르,20071128,21.2929,21.534,21.6044,20.5995,21.0014,41800,878410.4,-0.2914,-1.3686,21.0146,0.1393,627000000,,2375769002.2,30000000,0,113673158,54.9981,5.9709,7.1057,13.9139,
002102.SZ,ST박르,20071129,21.0014,20.901,21.5541,20.6799,21.323,67103,1409067.8,0.3216,1.5311,20.9986,0.2237,636600000,,2412144412.76,30000000,0,113673158,55.8402,6.0623,7.2145,14.127,
002102.SZ,ST박르,20071130,21.323,22.9911,22.9911,21.313,21.3933,118540,2585207.5,0.0703,0.3299,21.8087,0.3951,638700000,,2420101533.82,30000000,0,113673158,56.0244,6.0823,7.2383,14.1736,
002102.SZ,ST박르,20071203,21.3933,21.112,21.4034,20.8005,21.2024,122110,2563812.1,-0.1909,-0.8924,20.9959,0.407,633000000,,2398503633.8,30000000,0,113673158,55.5244,6.028,7.1737,14.0471,
002102.SZ,ST박르,20071204,21.2024,21.6647,21.9661,20.9914,21.4335,60678,1290438,0.2311,1.09,21.267,0.2023,639900000,,2424648460.14,30000000,0,113673158,56.1297,6.0937,7.2519,14.2002,
002102.SZ,ST박르,20071205,21.4335,21.6948,21.8355,21.1723,21.7048,70310,1512906,0.2713,1.2658,21.5177,0.2344,648000000,,2455340212.8,30000000,0,113673158,56.8402,6.1709,7.3437,14.38,
002102.SZ,ST박르,20071206,21.7048,21.3933,21.8656,21.3933,21.6647,38640,831506.2,-0.0402,-0.1852,21.5193,0.1288,646800000,,2450793286.48,30000000,0,113673158,56.7349,6.1594,7.3301,14.3533,
002102.SZ,ST박르,20071207,21.6647,21.7048,22.0666,21.6044,21.9058,50390,1095153.8,0.2412,1.1132,21.7336,0.168,654000000,,2478074844.4,30000000,0,113673158,57.3665,6.228,7.4117,14.5131,
002102.SZ,ST박르,20071210,21.9058,21.7149,23.3126,21.7149,23.0915,189799,4250213.1,1.1857,5.4128,22.3932,0.6327,689400000,,2612209170.84,30000000,0,113673158,60.4716,6.5651,7.8128,15.2987,
002102.SZ,ST박르,20071211,23.0915,23.3126,23.4633,22.78,23.0915,152666,3511364.5,0,0,23.0003,0.5089,689400000,,2612209170.84,30000000,0,113673158,60.4716,6.5651,7.8128,15.2987,
002102.SZ,ST박르,20071212,23.0915,23.1116,24.2069,23.1116,24.1165,393222,9326655.5,1.025,4.4386,23.7185,1.3107,720000000,,2728155792,30000000,0,113673158,63.1557,6.8565,8.1596,15.9777,
002102.SZ,ST박르,20071213,24.1165,24.1064,25.1213,23.8954,24.1466,455986,11212450.1,0.0301,0.125,24.5895,1.52,720900000,,2731565986.74,30000000,0,113673158,63.2347,6.8651,8.1698,15.9977,
002102.SZ,ST박르,20071214,24.1466,24.1366,24.7395,24.016,24.428,188818,4591901.5,0.2814,1.1652,24.3192,0.6294,729300000,,2763394470.98,30000000,0,113673158,63.9715,6.9451,8.265,16.1841,
002102.SZ,ST박르,20071217,24.428,24.4079,25.1013,24.4079,24.9204,253862,6292314.8,0.4924,2.0156,24.7864,0.8462,744000000,,2819094318.4,30000000,0,113673158,65.2609,7.0851,8.4316,16.5103,
002102.SZ,ST박르,20071218,24.9204,24.3175,25.1013,23.6141,23.7146,141240,3415510.2,-1.2058,-4.8387,24.1823,0.4708,708000000,,2682686528.8,30000000,0,113673158,62.1031,6.7422,8.0236,15.7114,
002102.SZ,ST박르,20071219,23.7146,23.9959,24.3175,23.6945,24.1165,101404,2415987.8,0.4019,1.6949,23.8254,0.338,720000000,,2728155792,30000000,0,113673158,63.1557,6.8565,8.1596,15.9777,
002102.SZ,ST박르,20071220,24.1165,24.1165,24.7596,23.7146,24.1165,160597,3869260.6,0,0,24.093,0.5353,720000000,,2728155792,30000000,0,113673158,63.1557,6.8565,8.1596,15.9777,
002102.SZ,ST박르,20071221,24.1165,24.1165,25.0812,24.006,24.9204,167997,4155351.6,0.8039,3.3333,24.7347,0.56,744000000,,2819094318.4,30000000,0,113673158,65.2609,7.0851,8.4316,16.5103,
002102.SZ,ST박르,20071224,24.9204,25.9252,26.92,25.0008,25.7343,495053,12851911.4,0.8139,3.2661,25.9607,1.6502,768300000,,2911169576.38,30000000,0,113673158,67.3924,7.3165,8.707,17.0496,
002102.SZ,ST박르,20071225,25.7343,25.6439,26.3071,25.4228,25.9554,223529,5787836.6,0.2211,0.859,25.893,0.7451,774900000,,2936177671.14,30000000,0,113673158,67.9714,7.3793,8.7818,17.196,
